Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
762.5,TraderOne,Tick,1662,1744,-82,82,150900,151000,30687,626813,635013,OK
762.82,TraderOne,Tick,1662,1744,-82,82,151600,151000,30687,626813,602213,OK
763.13,TraderOne,Tick,1662,1744,-82,82,151600,151000,30687,626813,602213,OK
763.13,TraderOne,Tick,1662,1744,-82,82,151600,151000,30687,626813,602213,OK
763.6,TraderOne,Tick,1662,1744,-82,82,151600,151000,30687,626813,602213,OK
763.6,TraderOne,Tick,1662,1744,-82,82,151600,151000,30687,626813,602213,OK
763.91,TraderOne,Tick,1662,1744,-82,82,150700,150900,30687,626813,643213,OK
764.38,TraderOne,Tick,1662,1744,-82,82,150700,150900,30687,626813,643213,OK
764.38,TraderOne,Tick,1662,1744,-82,82,150600,150900,30687,626813,651413,OK
764.85,TraderOne,Tick,1662,1744,-82,82,150600,150900,30687,626813,651413,OK
764.85,TraderOne,Tick,1662,1744,-82,82,150800,150900,30687,626813,635013,OK
765.16,TraderOne,Tick,1662,1744,-82,82,150800,150900,30687,626813,635013,OK
765.47,TraderOne,Tick,1662,1744,-82,82,150800,150900,30687,626813,635013,OK
765.63,TraderOne,Tick,1662,1744,-82,82,150800,150900,30687,626813,635013,OK
765.94,TraderOne,Tick,1662,1744,-82,82,150800,150900,30687,626813,635013,OK
766.1,TraderOne,Tick,1662,1744,-82,82,150800,150900,30687,626813,635013,OK
766.41,TraderOne,Tick,1662,1744,-82,82,150600,150900,30687,626813,651413,OK
766.72,TraderOne,Tick,1662,1744,-82,82,150600,150900,30687,626813,651413,OK
767.03,TraderOne,Tick,1662,1744,-82,82,150600,150900,30687,626813,651413,OK
767.5,TraderOne,Tick,1662,1744,-82,82,150600,150900,30687,626813,651413,OK
767.82,TraderOne,Tick,1662,1744,-82,82,150600,150700,30687,626813,635013,OK
768.13,TraderOne,Tick,1662,1744,-82,82,150600,150700,30687,626813,635013,OK
768.13,TraderOne,Tick,1662,1744,-82,82,150600,150700,30687,626813,635013,OK
768.6,TraderOne,Tick,1662,1744,-82,82,150600,150700,30687,626813,635013,OK
768.75,TraderOne,Tick,1662,1744,-82,82,150600,150700,30687,626813,635013,OK
768.91,TraderOne,Tick,1662,1744,-82,82,150600,150700,30687,626813,635013,OK
769.22,TraderOne,Tick,1662,1744,-82,82,150600,150700,30687,626813,635013,OK
769.53,TraderOne,Tick,1662,1744,-82,82,150600,151100,30687,626813,651413,OK
769.69,TraderOne,Tick,1662,1744,-82,82,150600,151100,30687,626813,651413,OK
770.0,TraderOne,Tick,1662,1744,-82,82,150600,151100,30687,626813,651413,OK
770.16,TraderOne,Tick,1662,1744,-82,82,150600,151100,30687,626813,651413,OK
770.32,TraderOne,Tick,1662,1744,-82,82,150600,151100,30687,626813,651413,OK
770.78,TraderOne,Tick,1662,1744,-82,82,150800,151100,30687,626813,651413,OK
770.94,TraderOne,Tick,1662,1744,-82,82,150800,151100,30687,626813,651413,OK
771.1,TraderOne,Tick,1672,1744,-72,82,150900,151100,30989,-882489,642911,OK
771.57,TraderOne,Tick,1682,1744,-62,62,150900,151100,31291,628209,640609,OK
771.72,TraderOne,Tick,1692,1744,-52,52,150900,151100,31593,629907,640307,OK
772.03,TraderOne,Tick,1702,1744,-42,42,150900,151100,31895,631605,640005,OK
772.19,TraderOne,Tick,1707,1744,-37,37,150900,151100,32046,632454,639854,OK
772.5,TraderOne,Tick,1707,1744,-37,37,150900,151100,32046,632454,639854,OK
772.82,TraderOne,Tick,1707,1744,-37,37,150900,151100,32046,632454,639854,OK
772.82,TraderOne,Tick,1707,1744,-37,37,150900,151100,32046,632454,639854,OK
773.28,TraderOne,Tick,1717,1754,-37,37,151400,151100,31744,639756,628656,OK
773.44,TraderOne,Tick,1717,1754,-37,37,151400,151100,31744,636756,625656,OK
773.91,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
773.91,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
774.22,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
774.38,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
774.85,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
775.16,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
775.16,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
775.63,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
775.63,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
775.94,TraderOne,Tick,1717,1754,-37,37,150500,151100,31744,636756,647856,OK
776.1,TraderOne,Tick,1717,1764,-47,37,151500,151100,31592,2151908,626808,OK
776.41,TraderOne,Tick,1717,1774,-57,57,151500,151100,31895,640605,623505,OK
776.88,TraderOne,Tick,1717,1774,-57,57,151500,151100,31895,640605,623505,OK
776.88,TraderOne,Tick,1717,1774,-57,57,151500,151100,31895,640605,623505,OK
777.19,TraderOne,Tick,1717,1786,-69,69,151500,151100,32259,643841,623141,OK
777.5,TraderOne,Tick,1717,1786,-69,69,151500,151100,32259,643841,623141,OK
777.82,TraderOne,Tick,1717,1786,-69,69,151500,151100,32259,643841,623141,OK
778.13,TraderOne,Tick,1717,1786,-69,69,151500,151100,32259,643841,623141,OK
778.13,TraderOne,Tick,1717,1786,-69,69,151500,151100,32259,643841,623141,OK
778.44,TraderOne,Tick,1717,1786,-69,69,151300,151100,32259,643841,630041,OK
778.75,TraderOne,Tick,1717,1786,-69,69,151300,151100,32259,643841,630041,OK
779.07,TraderOne,Tick,1717,1796,-79,69,151700,151100,32108,2156992,622292,OK
779.07,TraderOne,Tick,1717,1796,-79,79,151700,151100,32108,644992,621292,OK
779.53,TraderOne,Tick,1717,1796,-79,79,151700,151100,32108,644992,621292,OK
779.69,TraderOne,Tick,1717,1796,-79,79,151100,151100,32108,644992,644992,OK
779.85,TraderOne,Tick,1717,1796,-79,79,151100,151100,32108,644992,644992,OK
780.16,TraderOne,Tick,1717,1796,-79,79,151100,151100,32108,644992,644992,OK
780.63,TraderOne,Tick,1717,1796,-79,79,151100,151100,32108,644992,644992,OK
780.63,TraderOne,Tick,1717,1796,-79,79,151100,151100,32108,644992,644992,OK
781.1,TraderOne,Tick,1717,1796,-79,79,151100,150800,32108,644992,621292,OK
781.1,TraderOne,Tick,1717,1796,-79,79,151600,150800,32108,644992,621292,OK
781.41,TraderOne,Tick,1717,1796,-79,79,151600,150800,32108,644992,621292,OK
781.72,TraderOne,Tick,1717,1796,-79,79,151600,150800,32108,644992,621292,OK
782.03,TraderOne,Tick,1717,1796,-79,79,151600,150800,32108,644992,621292,OK
782.19,TraderOne,Tick,1717,1796,-79,79,151600,150800,32108,644992,621292,OK
782.5,TraderOne,Tick,1717,1796,-79,79,151600,151200,32108,644992,621292,OK
782.82,TraderOne,Tick,1717,1796,-79,79,150900,151400,32108,644992,668692,OK
783.13,TraderOne,Tick,1717,1796,-79,79,150900,151400,32108,644992,668692,OK
783.13,TraderOne,Tick,1717,1796,-79,79,150900,151400,32108,644992,668692,OK
783.44,TraderOne,Tick,1717,1796,-79,79,150900,151400,32108,644992,668692,OK
783.75,TraderOne,Tick,1717,1796,-79,79,151500,151400,32108,644992,637092,OK
784.07,TraderOne,Tick,1717,1796,-79,79,151500,151400,32108,644992,637092,OK
784.38,TraderOne,Tick,1717,1796,-79,79,151500,151400,32108,644992,637092,OK
784.38,TraderOne,Tick,1717,1796,-79,79,151500,151400,32108,644992,637092,OK
784.69,TraderOne,Tick,1717,1796,-79,79,151500,151400,32108,644992,637092,OK
785.0,TraderOne,Tick,1717,1796,-79,79,151500,151400,32108,644992,637092,OK
785.16,TraderOne,Tick,1717,1796,-79,79,150500,151400,32108,644992,668692,OK
785.32,TraderOne,Tick,1717,1796,-79,79,150500,151400,32108,644992,668692,OK
785.63,TraderOne,Tick,1717,1796,-79,79,150500,151400,32108,644992,668692,OK
785.94,TraderOne,Tick,1727,1796,-69,79,150500,151400,31957,-860857,673843,OK
786.41,TraderOne,Tick,1727,1796,-69,69,150500,151400,31957,647143,667843,OK
786.41,TraderOne,Tick,1727,1796,-69,69,150500,151400,31957,647143,667843,OK
786.72,TraderOne,Tick,1727,1796,-69,69,150500,151400,31957,647143,667843,OK
787.03,TraderOne,Tick,1727,1796,-69,69,150500,151400,31957,647143,667843,OK
787.35,TraderOne,Tick,1727,1796,-69,69,150500,151400,31957,647143,667843,OK
787.66,TraderOne,Tick,1727,1796,-69,69,150500,150800,31957,647143,667843,OK
787.66,TraderOne,Tick,1727,1796,-69,69,150500,150800,31957,647143,667843,OK
787.97,TraderOne,Tick,1727,1796,-69,69,150500,150800,31957,647143,667843,OK
788.28,TraderOne,Tick,1727,1806,-79,79,151400,150500,31806,652294,628594,OK
788.44,TraderOne,Tick,1727,1806,-79,79,151400,150500,31806,652294,628594,OK
788.6,TraderOne,Tick,1727,1806,-79,79,151100,150500,31806,652294,628594,OK
788.91,TraderOne,Tick,1727,1806,-79,79,150400,150400,31806,652294,652294,OK
789.38,TraderOne,Tick,1727,1806,-79,79,150400,150200,31806,652294,636494,OK
789.69,TraderOne,Tick,1727,1806,-79,79,150400,150200,31806,652294,636494,OK
789.69,TraderOne,Tick,1727,1806,-79,79,150400,150200,31806,652294,636494,OK
789.85,TraderOne,Tick,1727,1806,-79,79,150400,150200,31806,652294,636494,OK
790.16,TraderOne,Tick,1727,1806,-79,79,150400,150200,31806,652294,636494,OK
790.47,TraderOne,Tick,1727,1806,-79,79,150900,150200,31806,652294,628594,OK
790.63,TraderOne,Tick,1727,1806,-79,79,150900,150200,31806,652294,628594,OK
790.94,TraderOne,Tick,1727,1806,-79,79,150900,150200,31806,652294,628594,OK
791.25,TraderOne,Tick,1727,1806,-79,79,150900,150400,31806,652294,628594,OK
791.57,TraderOne,Tick,1727,1806,-79,79,151000,150800,31806,652294,636494,OK
791.72,TraderOne,Tick,1727,1806,-79,79,151100,150800,31806,652294,628594,OK
791.88,TraderOne,Tick,1727,1806,-79,79,151100,150800,31806,652294,628594,OK
792.35,TraderOne,Tick,1727,1806,-79,79,150300,150800,31806,652294,675994,OK
792.5,TraderOne,Tick,1727,1806,-79,79,150300,150800,31806,652294,675994,OK
792.66,TraderOne,Tick,1727,1806,-79,79,150300,150800,31806,652294,675994,OK
793.13,TraderOne,Tick,1727,1806,-79,79,150300,150900,31806,652294,675994,OK
793.13,TraderOne,Tick,1727,1806,-79,79,150300,150900,31806,652294,675994,OK
793.44,TraderOne,Tick,1737,1806,-69,79,150300,150900,31655,-854555,675145,OK
793.6,TraderOne,Tick,1737,1806,-69,69,150300,150900,31655,653445,674145,OK
793.91,TraderOne,Tick,1737,1806,-69,69,150300,151000,31655,653445,674145,OK
794.07,TraderOne,Tick,1737,1806,-69,69,150300,151000,31655,653445,674145,OK
794.53,TraderOne,Tick,1737,1806,-69,69,150300,151000,31655,653445,674145,OK
794.69,TraderOne,Tick,1737,1806,-69,69,150300,151000,31655,653445,674145,OK
795.0,TraderOne,Tick,1737,1806,-69,69,150300,150900,31655,653445,674145,OK
795.16,TraderOne,Tick,1737,1806,-69,69,150300,150900,31655,653445,674145,OK
795.47,TraderOne,Tick,1737,1806,-69,69,150300,150900,31655,653445,674145,OK
795.78,TraderOne,Tick,1737,1806,-69,69,150300,150900,31655,653445,674145,OK
796.1,TraderOne,Tick,1737,1816,-79,69,151500,150900,31504,2165596,632896,OK
796.25,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
796.72,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
796.72,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
796.88,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
797.19,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
797.5,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
797.82,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
798.13,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
798.44,TraderOne,Tick,1737,1816,-79,79,151500,150500,31504,659596,635896,OK
798.44,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
798.75,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
798.91,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
799.38,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
799.38,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
799.69,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
800.0,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
800.16,TraderOne,Tick,1737,1816,-79,79,150700,150500,31504,659596,643796,OK
800.47,TraderOne,Tick,1737,1816,-79,79,150700,150800,31504,659596,667496,OK
800.63,TraderOne,Tick,1737,1816,-79,79,150400,150800,31504,659596,683296,OK
801.1,TraderOne,Tick,1737,1816,-79,79,150400,150800,31504,659596,683296,OK
801.25,TraderOne,Tick,1737,1816,-79,79,150400,150800,31504,659596,683296,OK
801.41,TraderOne,Tick,1747,1816,-69,79,150200,150800,31354,-843254,685446,OK
801.88,TraderOne,Tick,1747,1816,-69,69,150200,150800,31354,663746,684446,OK
801.88,TraderOne,Tick,1757,1816,-59,69,150400,150800,31204,-840104,685596,OK
802.19,TraderOne,Tick,1757,1816,-59,59,150400,151100,31204,666896,684596,OK
802.35,TraderOne,Tick,1757,1816,-59,59,150400,151100,31204,666896,684596,OK
802.82,TraderOne,Tick,1757,1816,-59,59,150400,151200,31204,666896,684596,OK
802.97,TraderOne,Tick,1757,1816,-59,59,150400,151200,31204,666896,684596,OK
803.28,TraderOne,Tick,1757,1816,-59,59,150400,151200,31204,666896,684596,OK
803.6,TraderOne,Tick,1757,1816,-59,59,150400,151200,31204,666896,684596,OK
803.75,TraderOne,Tick,1757,1826,-69,59,151600,151200,31052,2182048,649348,OK
804.07,TraderOne,Tick,1757,1826,-69,69,151600,151200,31052,669048,648348,OK
804.07,TraderOne,Tick,1757,1826,-69,69,151600,151200,31052,669048,648348,OK
804.53,TraderOne,Tick,1757,1826,-69,69,151600,150900,31052,669048,648348,OK
804.69,TraderOne,Tick,1767,1826,-59,69,150300,150900,30901,-836801,689899,OK
805.16,TraderOne,Tick,1767,1826,-59,59,150300,150900,30901,670199,687899,OK
805.16,TraderOne,Tick,1767,1826,-59,59,150300,150900,30901,670199,687899,OK
805.47,TraderOne,Tick,1777,1826,-49,59,150400,150900,30750,-835650,688050,OK
805.78,TraderOne,Tick,1777,1826,-49,49,150400,150900,30750,673350,688050,OK
805.94,TraderOne,Tick,1777,1826,-49,49,150400,150900,30750,673350,688050,OK
806.41,TraderOne,Tick,1777,1836,-59,59,151600,150900,30599,672501,654801,OK
806.41,TraderOne,Tick,1777,1836,-59,59,151600,150900,30599,672501,654801,OK
806.72,TraderOne,Tick,1777,1836,-59,59,151600,151100,30599,672501,654801,OK
807.03,TraderOne,Tick,1777,1846,-69,69,151800,151100,30448,673652,652952,OK
807.19,TraderOne,Tick,1777,1846,-69,69,151800,151100,30448,673652,652952,OK
807.35,TraderOne,Tick,1777,1846,-69,69,151800,151100,30448,673652,652952,OK
807.82,TraderOne,Tick,1777,1846,-69,69,151800,151100,30448,673652,652952,OK
807.82,TraderOne,Tick,1777,1846,-69,69,151800,151100,30448,673652,652952,OK
808.13,TraderOne,Tick,1787,1846,-59,69,150500,151100,30297,-835197,693503,OK
808.6,TraderOne,Tick,1797,1846,-49,59,150600,151300,30146,-834046,693654,OK
808.75,TraderOne,Tick,1797,1846,-49,49,150600,151300,30146,676954,691654,OK
808.91,TraderOne,Tick,1797,1846,-49,49,150600,151300,30146,676954,691654,OK
809.22,TraderOne,Tick,1797,1846,-49,49,150600,151300,30146,676954,691654,OK
809.38,TraderOne,Tick,1797,1846,-49,49,150600,151300,30146,676954,691654,OK
809.69,TraderOne,Tick,1797,1856,-59,59,151800,151300,29994,678106,660406,OK
810.0,TraderOne,Tick,1797,1856,-59,59,151800,151300,29994,678106,660406,OK
810.16,TraderOne,Tick,1807,1856,-49,49,150800,151300,29843,681257,695957,OK
810.47,TraderOne,Tick,1807,1856,-49,49,150800,151300,29843,681257,695957,OK
810.63,TraderOne,Tick,1807,1856,-49,49,150800,151300,29843,681257,695957,OK
811.1,TraderOne,Tick,1807,1856,-49,49,150800,151300,29843,681257,695957,OK
811.1,TraderOne,Tick,1807,1866,-59,49,151800,151300,29691,2198409,667709,OK
811.41,TraderOne,Tick,1807,1866,-59,59,151800,151300,29691,684409,666709,OK
811.57,TraderOne,Tick,1807,1866,-59,59,151800,151300,29691,684409,666709,OK
811.88,TraderOne,Tick,1807,1866,-59,59,151800,151500,29691,684409,666709,OK
812.35,TraderOne,Tick,1817,1866,-49,59,150900,151500,29540,-826440,703260,OK
812.66,TraderOne,Tick,1817,1866,-49,49,150900,151500,29540,687560,702260,OK
812.66,TraderOne,Tick,1817,1866,-49,49,150900,151400,29540,687560,702260,OK
812.97,TraderOne,Tick,1817,1866,-49,49,150900,151400,29540,687560,702260,OK
813.28,TraderOne,Tick,1819,1866,-47,49,151100,151400,29510,385390,702290,OK
813.6,TraderOne,Tick,1819,1866,-47,47,151100,151900,29510,688990,703090,OK
813.6,TraderOne,Tick,1819,1866,-47,47,151100,151900,29510,688990,703090,OK
813.91,TraderOne,Tick,1819,1866,-47,47,151100,152100,29510,688990,703090,OK
814.38,TraderOne,Tick,1819,1866,-47,47,151100,152100,29510,688990,703090,OK
814.38,TraderOne,Tick,1819,1866,-47,47,151100,152100,29510,688990,703090,OK
814.85,TraderOne,Tick,1819,1866,-47,47,151700,152100,29510,688990,703090,OK
815.0,TraderOne,Tick,1819,1866,-47,47,151800,152100,29510,688990,703090,OK
815.32,TraderOne,Tick,1819,1866,-47,47,151800,152100,29510,688990,703090,OK
815.63,TraderOne,Tick,1829,1866,-37,42,151400,152100,29586,-69586,702014,OK
815.63,TraderOne,Tick,1829,1866,-37,37,151400,152100,29586,690914,702014,OK
816.1,TraderOne,Tick,1839,1866,-27,27,151900,152100,29890,692610,698010,OK
816.25,TraderOne,Tick,1849,1866,-17,27,151900,152100,30194,-826694,697706,OK
816.72,TraderOne,Tick,1859,1866,-7,7,151900,152100,30498,698002,699402,OK
816.88,TraderOne,Tick,1859,1866,-7,7,151900,152100,30498,698002,699402,OK
816.88,TraderOne,Tick,1869,1866,3,7,151900,152100,30802,-821302,699098,OK
817.35,TraderOne,Tick,1879,1866,13,-13,151900,152100,31106,701394,698794,OK
817.35,TraderOne,Tick,1879,1866,13,-13,151900,152100,31106,701394,698794,OK
817.82,TraderOne,Tick,1889,1866,23,-13,151600,152100,30954,-816454,697646,OK
817.97,TraderOne,Tick,1889,1866,23,-23,151900,152100,30954,704546,699946,OK
818.13,TraderOne,Tick,1899,1866,33,-33,151900,152100,31258,706242,699642,OK
818.6,TraderOne,Tick,1899,1866,33,-33,151900,152100,31258,706242,699642,OK
818.75,TraderOne,Tick,1909,1866,43,-43,151900,152400,31562,710938,698038,OK
819.22,TraderOne,Tick,1919,1866,53,-53,151900,152400,31866,715634,699734,OK
819.22,TraderOne,Tick,1919,1866,53,-53,151900,152300,31866,715634,699734,OK
819.69,TraderOne,Tick,1929,1866,63,-63,151900,152300,32170,717330,698430,OK
819.85,TraderOne,Tick,1929,1866,63,-63,151900,152300,32170,717330,698430,OK
819.85,TraderOne,Tick,1939,1866,73,-63,151900,152300,32474,-801974,699126,OK
820.32,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
820.63,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
820.63,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
821.1,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
821.25,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
821.41,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
821.72,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
821.88,TraderOne,Tick,1944,1866,78,-78,151900,152500,32626,721374,697974,OK
822.19,TraderOne,Tick,1944,1866,78,-78,151900,152500,32626,721374,697974,OK
822.35,TraderOne,Tick,1944,1866,78,-78,151900,152500,32626,721374,697974,OK
822.66,TraderOne,Tick,1944,1866,78,-78,151900,152500,32626,721374,697974,OK
822.97,TraderOne,Tick,1944,1866,78,-78,151900,152500,32626,721374,697974,OK
823.28,TraderOne,Tick,1944,1866,78,-78,151900,152300,32626,721374,697974,OK
823.75,TraderOne,Tick,1944,1866,78,-78,152100,152100,32626,721374,721374,OK
824.07,TraderOne,Tick,1944,1866,78,-78,152100,152200,32626,721374,713574,OK
824.38,TraderOne,Tick,1944,1866,78,-78,152100,152200,32626,721374,713574,OK
824.38,TraderOne,Tick,1944,1866,78,-78,152100,152200,32626,721374,713574,OK
824.69,TraderOne,Tick,1944,1866,78,-78,152100,152000,32626,721374,729174,OK
824.85,TraderOne,Tick,1944,1866,78,-78,152100,152000,32626,721374,729174,OK
825.16,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
825.63,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
825.63,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
825.94,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
826.25,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
826.41,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
826.72,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
826.88,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
827.19,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
827.5,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
827.66,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
827.97,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
828.28,TraderOne,Tick,1944,1866,78,-78,151500,152000,32626,721374,697974,OK
828.44,TraderOne,Tick,1944,1866,78,-78,151500,152300,32626,721374,697974,OK
828.75,TraderOne,Tick,1944,1866,78,-78,152200,152300,32626,721374,713574,OK
829.07,TraderOne,Tick,1944,1866,78,-78,152200,152300,32626,721374,713574,OK
829.53,TraderOne,Tick,1944,1866,78,-78,152200,152500,32626,721374,697974,OK
829.69,TraderOne,Tick,1944,1866,78,-78,152200,152500,32626,721374,697974,OK
830.0,TraderOne,Tick,1944,1866,78,-78,152200,152400,32626,721374,705774,OK
830.32,TraderOne,Tick,1944,1866,78,-78,152200,152400,32626,721374,705774,OK
830.32,TraderOne,Tick,1944,1866,78,-78,152200,152400,32626,721374,705774,OK
